11	45	1	4000.304461	1.064e-25	0.01106	0.0967	0.448	0.7	0.0	1150.0167	54	54	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4000.677988	3.168e-25	0.1674	0.0798	0.397	0.79	0.0	1589.5943	90	102	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4005.733979	4.885e-23	0.05011	0.0891	0.435	0.64	0.0	383.1841	132	156	#	#	#	#	#	#	5	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4005.937066	4.77e-25	0.1829	0.0841	0.5	0.82	0.0	1691.3665	204	228	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	1366	792	824	886	0	0	0	0	0	0
11	45	1	4006.306101	2.348e-25	0.2378	0.1044	0.5	0.95	0.0	1934.603	252	276	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	1366	792	824	886	0	0	0	0	0	0
11	45	1	4009.14901	1.658e-23	0.03929	0.0786	0.299	0.58	0.0	412.4445	66	78	#	#	#	#	#	#	5	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4010.985876	7.756e-25	0.005124	0.0655	0.5	0.75	0.0	855.3854	204	228	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	1366	792	824	886	0	0	0	0	0	0
11	45	1	4011.386753	2.531e-25	0.04064	0.0818	0.388	0.65	0.0	1485.9663	180	180	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4013.132428	1.618e-24	0.2304	0.1003	0.591	0.71	0.0	1289.075	78	78	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4013.758801	2.192e-23	0.02733	0.1011	0.573	0.73	0.0	238.6149	54	66	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4013.848778	2.478e-25	0.6857	0.0906	0.5	0.95	0.0	2016.7677	138	150	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4014.315774	3.298e-23	0.06484	0.0921	0.518	0.82	0.0	579.9864	180	204	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4015.112482	1.405e-24	0.7478	0.0798	0.397	0.79	0.0	1589.5943	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4017.312549	1.282e-23	0.03049	0.0786	0.299	0.58	0.0	412.4445	66	78	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4018.278827	9.694e-25	0.1825	0.0921	0.518	0.82	0.0	1543.7828	204	204	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4018.971356	2.543e-25	0.1534	0.0906	0.5	0.94	0.0	1640.7255	102	114	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4019.454902	5.814e-25	0.05636	0.0891	0.435	0.64	0.0	1317.5637	132	156	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4019.5323	1.994e-23	0.09564	0.0858	0.455	0.87	0.0	620.2722	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4019.671159	2.622e-25	0.3716	0.0906	0.5	0.95	0.0	1859.8074	126	138	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4019.742981	6.583e-23	0.04667	0.0957	0.486	0.66	0.0	264.4333	108	132	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4020.351324	4.193e-25	0.119	0.0875	0.452	0.73	0.0	1430.1186	78	90	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
11	45	1	4021.769525	1.914e-24	0.3609	0.0921	0.518	0.82	0.0	1543.7828	204	204	#	#	#	#	#	#	4	4	4	4	2	0	0	0	0	0	0	0	1340	1340	792	792	824	886	0	0	0	0	0	0
