11	45	1	5886.15081	2.072e-24	0.0646	0.0906	0.5	0.95	0.0	937.1626	138	138	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5886.18652	2.361e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5886.41698	8.977e-25	0.02784	0.0598	0.5	0.79	0.0	873.82	102	114	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5886.43824	2.436e-24	0.2236	0.0906	0.5	0.95	0.0	1176.4617	150	162	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5886.50677	5.365e-23	0.4728	0.0841	0.5	0.82	0.0	757.5895	204	228	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5886.54632	2.022e-24	0.009755	0.0837	0.364	0.62	0.0	401.4844	66	78	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5886.81036	3.578e-24	0.01194	0.0841	0.518	0.82	0.0	580.6751	228	204	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5886.88122	2.283e-24	0.008324	0.0818	0.388	0.65	0.0	520.8283	156	180	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5887.0102	2.881e-24	0.005875	0.0967	0.448	0.7	0.0	183.036	54	54	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5887.0269	2.793e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5887.0959	1.015e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5887.12374	9.618e-25	0.002103	0.1011	0.573	0.73	0.0	238.6138	66	66	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5887.59428	1.097e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5887.67981	9.863e-25	0.06708	0.0906	0.5	0.95	0.0	1097.4988	138	150	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5887.76333	2.509e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5887.98079	1.125e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5888.02331	4.808e-24	0.07549	0.0629	0.253	0.68	0.0	707.9519	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5888.23847	1.257e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5888.46697	2.327e-23	0.2798	0.0798	0.397	0.79	0.0	653.0761	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5888.81557	1.795e-24	0.004852	0.0905	0.404	0.66	0.0	282.1442	66	66	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5888.9048	6.31e-23	0.5826	0.1044	0.5	0.95	0.0	789.8845	228	252	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5889.11953	1.335e-23	0.1064	0.0763	0.328	0.63	0.0	539.0516	78	90	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5889.14295	7.631e-24	0.008754	0.1063	0.676	0.77	0.0	282.7785	156	156	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5889.30199	5.692e-23	0.04713	0.1032	0.364	0.7	0.0	19.0966	60	36	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5889.46154	3.875e-24	0.006512	0.0985	0.331	0.72	0.0	59.6198	36	60	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5889.85585	6.181e-24	0.4207	0.0906	0.5	0.95	0.0	1097.4988	138	150	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5890.14393	2.72e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5890.19358	2.375e-24	0.5115	0.0905	0.404	0.66	0.0	1217.0716	78	66	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5890.22741	1.102e-24	0.02655	0.1044	0.5	0.95	0.0	1007.7142	252	276	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5890.29369	2.009e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5890.66205	7.758e-24	0.1157	0.0683	0.296	0.77	0.0	697.1222	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5891.02412	1.62e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5891.26947	5.869e-25	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5892.42971	2.083e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5892.45471	7.564e-24	0.06038	0.0763	0.328	0.63	0.0	539.0516	78	90	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5892.79041	1.5e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5892.86926	1.548e-23	0.3733	0.1044	0.5	0.95	0.0	1007.7142	252	276	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5892.99276	1.981e-24	0.003735	0.0977	0.396	0.73	0.0	114.7436	42	42	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5893.39001	4.286e-23	0.0573	0.1074	0.548	0.71	0.0	44.0023	42	30	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5893.75161	2.528e-24	0.008357	0.1028	0.437	0.72	0.0	55.9159	18	30	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5893.98966	4.375e-24	0.06136	0.0906	0.5	0.94	0.0	710.0605	102	114	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5894.18975	2.573e-23	0.3609	0.0906	0.5	0.94	0.0	710.0605	102	114	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5894.3028	3.917e-23	0.5143	0.0906	0.5	0.95	0.0	719.3829	114	126	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5894.31692	4.711e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5894.51938	3.046e-24	0.005982	0.0995	0.595	0.79	0.0	422.4272	180	180	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5894.54711	4.165e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5894.6323	1.076e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5894.70702	2.143e-24	0.008014	0.0921	0.518	0.82	0.0	580.6751	204	204	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5894.82256	2.738e-23	0.1872	0.074	0.344	0.75	0.0	679.0418	180	204	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5894.93224	1.201e-23	0.3941	0.0906	0.5	0.94	0.0	907.7778	114	126	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5895.07181	1.176e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5895.31226	1.044e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5895.75263	1.212e-23	0.1024	0.0711	0.274	0.51	0.0	550.5267	78	90	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5895.91367	9.412e-25	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5896.01472	5.852e-24	0.008093	0.1032	0.364	0.7	0.0	19.0966	36	36	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5896.22851	1.351e-23	0.2909	0.0777	0.5	0.91	0.0	798.1385	102	114	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5896.24516	6.328e-24	0.00608	0.0932	0.302	0.7	0.0	118.445	84	84	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5896.28042	1.357e-23	0.06907	0.0786	0.299	0.58	0.0	411.8316	66	78	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5896.46379	2.363e-24	0.004203	0.0808	0.255	0.6	0.0	296.8493	108	132	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5896.48245	2.755e-24	0.06209	0.0906	0.5	0.95	0.0	1012.2606	276	300	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5896.63769	4.421e-24	0.006435	0.0808	0.255	0.6	0.0	296.8493	132	132	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5896.94904	4.563e-24	0.00744	0.1074	0.481	0.74	0.0	15.3795	30	18	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5897.04351	7.835e-24	0.01191	0.0957	0.486	0.66	0.0	264.4329	108	132	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5897.14787	1.692e-24	0.001222	0.0985	0.331	0.72	0.0	59.6198	84	60	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5897.26002	1.936e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5897.33019	3.55e-23	0.3651	0.0858	0.455	0.87	0.0	620.2707	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5897.38823	1.593e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5897.46038	5.836e-23	0.2136	0.0818	0.388	0.65	0.0	520.8283	156	180	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5897.81292	2.07e-23	0.07237	0.0856	0.327	0.62	0.0	293.1757	54	66	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5897.96867	4.819e-24	0.01511	0.1074	0.548	0.71	0.0	44.7935	18	30	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5898.17195	1.273e-24	0.4628	0.0905	0.404	0.66	0.0	1248.6086	54	66	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5898.30861	2.148e-23	0.4844	0.0906	0.5	0.95	0.0	1012.2606	276	300	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5898.46746	3.07e-24	0.4776	0.0873	0.277	0.67	0.0	1164.8438	84	108	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5898.57128	3.714e-24	0.9127	0.0995	0.595	0.79	0.0	1386.2481	156	180	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5898.721	1.355e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5899.16862	1.481e-23	0.07568	0.0786	0.299	0.58	0.0	412.4447	66	78	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5899.56216	1.96e-24	0.01409	0.0841	0.5	0.82	0.0	758.2061	252	228	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5899.62526	2.53e-23	0.03578	0.1028	0.437	0.72	0.0	55.1455	42	30	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5899.72105	6.541e-24	0.05484	0.1044	0.5	0.95	0.0	789.8845	252	252	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5899.7638	1.575e-24	0.00711	0.1051	0.657	0.95	0.0	476.4675	102	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5899.95326	7.281e-25	0.003722	0.0786	0.299	0.58	0.0	412.4447	66	78	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5900.18331	1.912e-24	1.057	0.1051	0.657	0.95	0.0	1439.8208	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5900.37716	1.335e-23	0.03473	0.0737	0.238	0.52	0.0	416.0947	132	156	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5901.06153	4.632e-23	0.4979	0.0974	0.5	0.95	0.0	654.8502	102	114	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5901.0945	1.829e-24	0.005157	0.1003	0.591	0.71	0.0	324.3321	78	78	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5901.19716	2.729e-24	0.01319	0.0837	0.364	0.62	0.0	400.8549	66	78	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5901.24105	1.062e-24	0.00509	0.0934	0.521	0.8	0.0	462.9121	90	90	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5901.26271	1.072e-24	0.009771	0.0858	0.455	0.87	0.0	620.8976	102	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5901.53203	2.673e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5901.61363	1.346e-23	0.4639	0.0906	0.5	0.95	0.0	937.992	126	138	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5901.72751	3.571e-24	0.07859	0.1044	0.5	0.95	0.0	1007.012	276	276	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5901.79148	4.233e-24	0.6463	0.0891	0.435	0.64	0.0	1317.5585	180	156	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5902.08316	1.994e-23	0.1017	0.0786	0.299	0.58	0.0	411.8316	66	78	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5902.17567	2.792e-24	0.02236	0.0763	0.328	0.63	0.0	539.0516	78	90	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5902.72061	8.577e-25	0.0547	0.1044	0.5	0.95	0.0	1242.9694	300	300	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5902.74617	1.267e-24	0.005366	0.0921	0.518	0.82	0.0	579.9844	180	204	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5902.92617	2.094e-24	0.4795	0.0856	0.327	0.62	0.0	1228.8266	78	66	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5903.15642	7.37e-24	0.05921	0.0763	0.328	0.63	0.0	539.6279	78	90	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5903.1862	9.07e-25	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5903.43659	2.565e-24	0.01754	0.074	0.344	0.75	0.0	678.4936	180	204	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5904.11147	9.599e-23	0.06115	0.1072	0.6	0.73	0.0	85.0675	108	84	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5904.17093	5.194e-25	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5904.32935	1.688e-23	0.426	0.0974	0.5	0.95	0.0	853.11	114	126	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5904.59751	2.061e-24	0.03087	0.0683	0.296	0.77	0.0	697.1222	90	102	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5904.76754	1.314e-24	0.08385	0.1044	0.5	0.95	0.0	1242.9694	300	300	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5904.8982	1.244e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
11	45	1	5905.49603	9.59e-23	0.4066	0.0921	0.518	0.82	0.0	579.9844	180	204	#	#	#	#	#	#	3	4	4	4	2	0	0	0	0	0	0	0	1337	1337	792	792	824	886	0	0	0	0	0	0
11	45	1	5905.5518	1.322e-24	0.0	0.065	0.521	0.6	0.0	333.0	#	#	#	#	#	#	#	#	3	4	4	4	3	0	0	0	0	0	0	0	1337	1337	1366	792	824	886	0	0	0	0	0	0
